23
5,5,595,355,5,233,458,4,51,599,5,409,391,5,1134,118
4,5,567,331,5,147,369,5,102,547,5,427,379
5,4,47,602,5,51,470,5,172,493,5,471,294,5,153,373
5,5,472,292,5,414,360,4,48,605,5,154,379,5,56,470
5,5,424,452,5,1134,115,5,65,541,5,53,465,4,52,608
5,5,421,373,4,48,604,5,22,545,5,173,391,5,622,381
5,5,528,290,5,152,381,5,430,377,5,169,515,5,53,543
5,5,512,274,5,329,516,4,51,608,5,34,558,5,326,610
5,4,45,610,5,418,380,5,142,366,5,58,459,5,128,574
5,4,77,585,5,409,366,5,236,449,5,580,346,5,1094,86
5,5,467,233,4,51,604,5,164,504,5,95,315,5,929,133
4,5,349,107,5,472,306,5,406,392,5,164,503
4,5,573,331,5,424,376,4,48,606,5,324,513
5,5,405,382,5,425,451,5,470,293,5,167,499,5,29,552
4,5,235,451,5,440,409,5,114,522,5,465,233
5,5,265,475,4,51,605,5,426,373,5,471,295,5,426,451
5,4,56,599,4,162,498,5,250,451,5,464,224,5,428,372
3,4,51,591,5,288,482,5,661,406
5,5,249,460,4,51,536,5,426,372,5,571,343,5,1094,79
5,5,422,371,5,535,304,5,963,215,4,52,600,5,191,413
5,5,549,315,5,421,364,5,601,387,5,146,369,4,24,558
5,5,493,258,5,420,376,5,341,535,5,40,546,5,126,558
5,4,55,603,5,139,369,5,628,382,5,420,376,5,1107,94
