10
5,5,1027,477,5,852,347,5,504,369,4,700,308,5,986,439
5,5,344,194,5,207,109,5,976,446,5,555,342,4,987,373
5,5,370,234,5,674,290,5,560,338,5,970,447,5,1044,471
5,5,1073,124,5,835,510,5,246,302,5,422,205,5,588,427
5,5,188,93,5,309,140,5,874,613,5,1147,573,5,644,269
4,5,537,415,5,968,444,4,988,360,5,1125,327
3,5,438,298,5,972,436,4,1087,450
5,5,1041,473,5,463,339,5,967,449,5,1113,280,5,357,364
5,5,338,203,5,559,339,5,986,361,5,974,448,5,1117,280
5,5,973,445,5,1193,174,5,276,101,5,374,236,5,482,360
