13
2,5,962,391,5,289,375
4,5,287,325,5,394,547,5,980,344,5,506,349
4,5,998,298,5,590,191,5,313,326,5,476,524
5,5,531,179,5,1006,260,4,319,323,4,753,301,4,139,457
5,5,268,536,5,370,241,5,592,301,5,677,100,5,819,300
5,5,1006,267,4,496,421,4,523,178,5,812,386,5,983,334
5,5,300,566,5,424,86,4,497,422,5,908,555,5,956,53
3,5,966,399,5,956,51,4,527,180
5,4,527,186,4,497,420,5,1000,261,5,789,591,5,324,296
4,5,982,335,5,282,222,4,497,419,4,527,183
4,5,286,182,5,527,182,5,497,419,5,991,299
4,5,999,277,4,497,418,5,302,566,5,283,70
5,5,602,171,5,703,262,5,891,29,5,147,494,5,326,305
