15
5,5,713,225,5,1022,297,5,1040,156,5,426,333,5,153,345
5,4,752,287,5,1095,205,5,814,498,5,418,334,5,98,541
5,5,844,418,5,775,200,5,873,316,5,414,310,5,1039,159
5,5,156,353,5,852,415,5,799,256,5,1092,202,4,854,129
5,5,867,139,5,965,245,5,874,326,5,760,198,5,775,420
5,4,758,289,5,861,126,5,554,152,5,216,180,5,325,437
4,5,629,118,5,1040,272,5,1019,142,5,1071,39
3,5,1094,202,5,854,114,5,765,280
3,5,649,317,5,554,73,5,618,26
4,5,753,180,5,1107,114,5,329,442,5,778,477
5,5,722,227,5,868,324,5,972,237,5,392,111,5,989,53
5,5,709,143,5,856,123,5,1005,54,5,127,566,5,750,431
2,5,754,498,5,701,105
3,5,863,413,5,738,127,5,1063,52
5,5,556,151,5,873,137,5,511,531,5,375,364,5,952,355
