15
5,5,655,289,5,1029,310,5,844,390,5,181,365,5,160,238
4,5,679,323,5,1006,295,5,842,299,5,287,445
5,5,674,342,5,1009,256,5,841,253,5,226,407,5,382,553
5,5,360,311,5,278,450,5,846,272,5,1003,240,5,156,249
4,5,360,305,5,335,512,5,1154,568,5,641,224
5,5,1152,565,5,1042,328,5,844,375,5,698,397,5,137,329
4,5,664,315,5,1014,285,5,846,281,5,256,449
5,5,783,171,5,631,213,5,960,147,5,1218,200,5,170,65
4,5,308,488,5,844,263,5,667,326,5,1023,298
4,5,780,619,5,530,31,5,681,41,5,940,626
5,5,847,267,5,662,311,5,1006,250,5,333,497,5,168,239
5,5,1114,358,5,896,151,5,865,364,5,787,25,5,534,10
5,5,651,256,5,996,199,5,850,286,5,190,381,5,363,316
4,5,321,485,5,842,337,5,1024,309,5,1145,551
5,5,848,286,5,651,277,5,1025,297,5,361,303,5,221,399
