12
5,4,356,616,5,106,352,5,800,68,5,703,48,5,679,215
5,5,356,451,5,425,237,5,87,354,4,281,516,5,804,38
5,5,771,277,5,95,349,5,162,282,4,333,585,5,693,39
5,5,46,102,5,540,43,4,293,548,5,799,73,5,697,51
5,5,149,288,5,66,235,5,544,107,5,1028,61,4,699,46
5,5,207,95,5,414,254,5,731,267,5,699,49,5,803,69
5,5,249,118,5,537,32,5,541,107,5,795,63,4,280,522
5,4,692,48,5,531,47,5,542,113,5,684,185,4,325,560
5,5,789,271,5,216,105,4,333,576,5,804,70,5,700,47
5,5,806,72,5,703,51,5,539,113,5,540,37,5,758,71
5,5,783,277,5,419,246,4,280,525,5,113,328,4,356,616
5,5,572,163,5,1070,334,5,1094,351,5,890,603,5,536,53
