12
3,5,818,341,5,51,356,4,393,173
5,5,535,301,5,456,212,5,392,168,5,514,471,5,1017,620
4,5,392,164,5,308,191,5,467,227,5,517,280
1,5,1186,229
5,5,737,96,5,1185,229,5,846,250,5,312,374,5,115,323
5,5,145,137,5,211,146,4,307,199,4,707,472,4,509,466
5,5,812,348,5,383,165,5,209,66,5,509,471,5,996,41
5,5,519,466,5,784,400,5,394,159,5,453,218,5,529,289
5,5,809,365,5,307,217,5,384,161,5,509,466,5,972,50
4,5,380,346,5,312,192,5,507,464,5,969,46
5,5,201,287,5,994,36,5,449,230,5,417,146,5,143,19
5,5,145,140,5,254,241,5,389,161,5,534,285,4,514,469
