13
5,5,552,56,5,130,271,5,144,526,5,904,310,5,767,189
5,5,95,320,5,309,81,4,414,78,5,967,549,5,731,54
5,5,526,157,5,271,141,5,399,184,4,412,72,5,767,185
4,4,413,68,5,179,190,5,567,226,5,828,263
4,5,833,275,5,606,275,5,377,188,4,410,72
5,5,617,288,5,860,200,4,412,69,5,307,81,5,85,308
5,4,414,70,5,310,79,5,13,335,5,286,4,5,61,251
5,4,415,60,5,801,141,5,858,196,5,576,221,5,315,85
5,4,87,309,4,406,70,5,139,206,5,558,32,5,773,54
3,5,833,286,4,410,70,5,573,224
4,5,848,366,5,638,342,4,416,68,5,312,84
5,4,409,70,5,547,56,5,832,275,5,113,347,5,85,310
5,4,410,69,5,466,42,5,206,173,5,454,143,5,839,315
