19
3,5,498,122,5,586,145,5,224,450
3,5,658,99,5,473,307,4,216,190
3,5,57,215,5,553,112,5,227,435
4,5,526,115,5,221,437,5,250,193,5,425,165
4,5,497,119,5,474,303,5,229,439,4,125,612
3,5,57,212,5,231,439,5,323,152
3,5,50,213,5,219,440,5,672,71
5,5,223,441,5,130,610,5,48,219,5,524,120,5,387,64
5,5,432,213,5,493,125,5,221,440,5,131,616,5,1126,414
4,5,940,325,5,847,340,5,902,363,5,850,419
5,5,276,197,5,53,214,5,592,165,5,222,440,5,127,610
3,5,735,50,5,224,443,5,444,251
5,5,52,221,5,214,192,5,162,230,5,431,205,5,642,85
3,5,487,126,5,219,437,5,125,605
5,5,425,185,5,536,116,5,583,161,5,220,441,5,52,219
2,5,475,117,5,224,437
5,5,50,209,5,589,164,5,388,139,5,219,438,5,132,608
5,5,499,123,5,528,234,5,433,211,5,729,129,5,603,156
5,5,427,228,5,481,450,5,477,341,5,531,317,5,590,191
