13
5,5,69,139,5,245,332,4,666,549,5,755,297,5,611,103
5,5,44,149,5,220,326,4,715,613,4,587,89,5,549,436
5,5,217,313,5,547,445,4,703,618,5,569,114,5,516,508
5,5,730,175,5,370,166,4,550,440,4,659,386,5,618,480
5,5,550,438,5,664,390,5,716,485,5,426,165,5,381,289
5,4,991,527,5,397,547,5,144,91,5,37,183,5,581,89
5,5,273,201,4,711,621,4,980,539,5,548,437,5,771,343
5,4,719,622,5,545,438,5,674,389,5,986,533,5,247,388
5,5,391,542,5,667,392,5,550,435,4,725,617,5,989,524
5,5,265,152,4,712,618,5,550,438,5,386,535,5,667,386
5,5,43,33,5,26,42,5,67,50,5,37,73,5,77,106
5,5,282,157,5,662,382,5,547,436,4,739,620,4,680,534
5,5,766,334,4,738,613,5,532,430,5,669,384,4,992,514
