12
3,5,83,407,5,585,500,5,1042,248
3,5,600,126,5,644,256,5,881,132
5,5,617,401,5,627,203,4,326,426,5,380,268,5,956,302
5,5,378,265,5,1007,169,5,1071,223,5,363,373,5,893,246
5,5,81,426,5,119,283,5,381,281,5,171,60,4,347,392
5,5,323,424,5,376,268,5,600,135,5,462,370,5,1204,429
5,5,379,269,5,1218,379,5,1165,341,5,1123,305,5,1076,275
5,5,390,266,5,649,237,5,469,376,5,346,374,5,146,450
5,5,356,371,5,371,260,5,573,534,5,619,186,5,1194,399
4,5,385,248,5,641,269,5,857,110,5,587,400
4,5,379,309,5,89,413,5,619,332,5,1185,400
5,4,461,371,5,578,526,5,799,557,5,912,152,5,137,79
