13
5,5,334,376,4,291,60,5,562,302,4,248,566,4,410,615
1,5,654,212
3,4,260,583,4,274,44,5,905,32
5,4,314,41,5,316,315,5,529,281,5,830,293,5,1144,189
5,5,317,351,4,264,585,4,277,609,5,410,164,5,306,525
5,5,569,241,4,273,585,5,298,45,5,291,249,5,267,379
5,5,483,240,5,868,230,4,261,572,4,307,527,5,304,59
5,5,504,249,5,306,292,5,295,43,4,266,570,5,1215,14
1,5,552,295
5,5,577,314,5,87,56,5,302,57,5,313,319,4,278,590
4,4,287,584,5,319,350,5,485,128,5,319,69
5,5,272,204,5,476,224,5,715,462,5,1159,495,4,269,589
2,5,303,50,4,300,532
