11
5,4,378,506,5,76,159,5,311,197,5,310,420,5,676,276
5,5,422,152,5,387,457,5,218,593,5,654,321,5,1031,402
5,5,373,481,5,216,602,5,90,186,5,1061,379,5,709,262
5,4,375,485,5,317,420,5,376,178,5,666,294,5,444,310
5,4,386,458,5,899,439,5,312,408,5,729,292,5,613,288
5,5,395,462,5,366,513,5,631,350,5,1058,390,5,636,462
3,5,385,506,5,587,406,5,24,340
5,5,229,397,5,219,411,5,122,466,5,100,513,5,286,25
4,5,754,223,5,443,129,4,383,471,5,216,612
5,4,383,480,5,389,173,5,677,303,5,1057,377,4,217,608
5,4,375,465,5,345,224,5,600,145,5,739,232,5,1018,432
