13
4,4,1074,442,4,1199,149,5,678,359,5,790,424
1,5,1072,509
2,4,1022,530,4,666,321
5,5,257,132,4,1066,491,5,849,148,5,575,201,5,95,385
5,4,1071,486,5,564,411,5,92,398,5,965,45,5,768,149
3,4,1094,430,4,775,193,5,557,415
5,4,1072,476,5,1027,84,4,1205,165,4,1088,464,5,1019,91
5,4,1067,495,4,1203,154,5,833,344,5,748,130,5,502,153
5,4,1077,418,5,958,481,5,365,31,4,1216,149,5,1057,485
4,5,364,53,5,542,19,4,1050,488,4,1227,147
4,4,1081,495,5,793,377,4,1225,149,5,671,544
3,4,1086,479,5,684,361,5,827,362
5,5,1153,600,4,1066,488,5,605,427,5,774,473,5,950,517
