11
5,4,674,214,4,647,100,5,426,219,5,1192,174,4,1017,530
5,5,669,236,5,413,295,5,541,377,4,1036,540,5,716,437
5,5,843,227,4,682,208,4,1000,533,4,652,103,5,414,214
5,4,650,92,5,874,271,5,403,282,5,1230,112,4,999,517
5,4,677,216,5,526,405,5,999,525,4,650,109,5,374,344
5,5,520,303,5,215,164,5,1116,53,5,1191,186,5,1044,55
5,4,681,203,5,402,280,5,851,217,4,998,515,4,651,100
5,5,410,256,5,854,216,4,667,163,5,1195,175,4,1001,508
5,5,413,198,5,508,294,5,737,318,5,893,380,4,1007,531
5,4,646,105,4,671,206,5,521,299,5,639,263,5,870,268
4,4,677,211,4,1002,521,4,515,292,4,578,126
