12
3,5,431,329,5,585,365,5,391,151
5,5,689,360,5,538,104,5,86,32,5,89,346,5,1203,327
5,5,823,393,5,85,333,5,170,138,5,1167,63,5,73,393
4,5,903,171,5,489,331,5,40,74,5,415,134
5,5,1010,72,5,1172,30,5,193,125,5,74,46,5,568,96
5,5,720,145,5,717,586,5,86,335,4,170,135,5,592,141
5,5,718,592,5,77,557,5,94,328,5,409,31,5,1187,35
5,5,807,383,5,608,484,5,430,118,5,76,556,5,107,598
5,5,81,339,5,162,155,5,1142,222,5,75,389,5,715,589
5,5,649,349,5,500,105,5,587,148,5,58,53,5,1193,411
5,4,598,351,5,1005,83,5,173,146,5,142,20,5,78,392
3,5,356,288,5,194,146,5,992,74
