16
4,5,1052,342,5,1209,388,5,1104,94,5,365,376
5,5,1121,411,5,1067,16,5,1117,106,5,1119,250,5,1033,238
2,5,1126,115,5,1031,239
5,5,1070,28,5,1112,38,5,1011,87,5,1116,353,5,320,481
5,5,860,231,5,329,476,5,753,222,5,1068,20,5,1095,92
4,5,1053,343,5,749,232,4,857,239,5,542,375
5,5,126,56,5,416,254,5,1066,18,5,1121,105,5,1089,59
5,5,1119,415,5,1051,346,5,1170,483,5,1085,88,5,1131,141
5,5,1116,402,5,859,236,5,1122,246,5,81,123,5,490,165
5,5,83,126,5,1170,481,5,1118,419,5,860,239,5,1036,235
4,5,1044,326,5,465,194,5,1117,415,5,1084,89
5,5,1037,235,5,454,211,5,861,237,5,988,294,5,325,477
5,5,554,381,5,864,237,5,731,224,5,1089,26,5,1118,100
5,5,176,189,5,100,104,5,1068,16,5,1121,414,5,860,237
2,5,1123,253,5,1038,248
5,5,988,342,5,1042,307,5,430,239,5,862,243,5,560,387
