13
5,5,418,297,5,690,273,5,347,397,5,887,483,4,814,606
4,5,417,296,5,635,196,5,136,191,5,775,542
5,5,974,82,5,818,606,5,635,565,5,419,335,5,323,410
5,5,435,324,5,281,393,5,401,423,5,1135,194,4,806,602
5,5,78,130,5,129,325,5,346,201,5,720,304,5,1062,276
1,5,1157,330
3,5,556,350,5,692,282,5,315,356
5,5,421,301,5,643,223,5,1126,184,5,854,536,5,162,536
5,5,366,220,5,668,563,5,742,571,5,682,264,5,892,469
5,5,503,347,5,701,283,5,313,373,5,971,72,5,1141,99
3,5,425,294,5,309,383,5,664,238
5,5,636,207,5,418,305,5,914,425,5,760,561,4,812,604
4,5,420,308,5,854,532,5,791,210,5,145,528
