13
4,5,93,64,5,241,205,5,541,455,5,1059,170
4,5,1039,141,5,120,61,4,64,217,5,612,420
5,5,15,21,5,1179,191,5,612,416,5,1031,194,5,678,18
4,5,1015,148,5,798,265,5,616,417,5,82,76
5,4,43,187,4,169,126,4,296,60,4,437,29,5,614,419
5,5,877,251,5,816,255,5,616,416,5,1034,151,5,93,298
4,5,613,419,5,687,354,5,1138,282,4,182,150
5,4,185,150,5,612,419,5,893,254,5,839,454,5,321,260
5,5,308,76,5,50,186,5,435,19,5,522,536,5,613,407
5,5,128,54,5,486,100,5,1034,135,5,645,490,5,612,417
4,4,248,106,5,118,67,5,1038,142,5,889,252
5,5,127,56,4,167,117,5,798,50,5,719,436,5,156,565
5,5,307,478,5,336,404,5,436,285,5,403,306,5,564,208
