15
3,5,1046,507,5,598,195,4,230,383
5,5,1033,506,5,217,381,5,84,269,5,160,549,5,242,412
5,5,241,383,5,501,378,5,383,409,5,842,154,5,771,81
4,4,217,367,5,1212,450,5,1014,534,5,726,131
5,4,93,263,4,240,396,5,1071,503,5,801,176,5,572,537
5,5,560,209,5,801,174,5,1082,66,5,230,360,5,90,251
5,5,225,343,5,91,242,5,485,308,5,149,527,5,1056,504
5,5,227,376,5,530,242,5,1060,505,5,501,384,4,224,371
5,5,1081,499,5,230,369,5,248,410,5,745,126,5,592,104
2,5,86,256,4,224,372
5,5,534,242,4,504,383,5,650,489,5,1189,457,5,808,179
3,5,235,388,5,1047,508,5,588,192
3,5,1020,524,5,231,387,5,587,196
4,5,224,370,5,184,436,5,501,385,5,787,62
5,5,1037,501,5,615,186,5,258,382,5,93,470,5,58,363
