19
5,5,185,225,5,270,8,5,391,434,5,880,448,5,820,139
5,5,367,313,5,25,255,5,540,452,5,671,284,5,181,253
4,5,362,322,5,728,320,5,664,441,5,190,231
5,5,186,199,5,250,211,5,391,426,5,560,184,5,1104,70
4,5,387,435,5,859,442,5,1157,91,5,190,232
5,5,349,238,5,549,441,5,609,233,5,77,151,5,255,178
4,5,308,169,5,1003,175,5,598,216,5,191,239
5,5,582,209,5,349,234,5,561,447,5,183,238,5,208,231
5,5,356,273,5,681,446,5,600,220,5,184,236,5,864,173
5,5,196,226,5,633,244,5,364,304,5,766,457,5,1079,55
5,5,619,445,5,621,238,5,362,296,5,1147,83,4,207,227
4,5,671,283,5,356,271,5,762,455,5,193,229
5,5,195,223,5,370,364,5,644,449,5,778,355,5,1105,71
5,5,194,235,5,302,282,5,335,190,5,624,236,5,983,466
5,5,355,289,5,752,341,5,697,448,5,983,459,5,174,232
2,5,394,432,4,204,238
5,5,203,229,5,107,126,5,203,229,5,320,149,5,303,276
4,5,182,230,5,813,395,5,618,441,5,380,408
3,5,983,473,5,253,234,5,388,433
