15
2,5,214,317,5,843,43
4,5,627,267,5,137,430,5,1133,87,5,979,493
5,5,1215,373,5,1000,201,5,942,208,5,356,576,5,423,431
5,5,592,360,5,1213,31,5,141,433,5,1143,130,5,1058,216
5,5,710,191,5,121,321,5,157,373,5,134,416,5,1059,277
5,5,522,436,5,703,254,5,1156,318,5,1135,106,5,1063,119
5,5,958,496,5,993,587,5,645,279,5,1188,22,5,1063,282
4,5,1062,281,5,1154,314,5,977,493,5,1197,30
5,5,1061,284,5,1056,214,5,1153,318,5,1130,270,5,955,487
4,5,991,557,5,620,323,4,1065,284,5,1154,315
5,5,707,185,5,1206,34,5,977,498,5,138,432,5,115,482
4,5,624,221,5,1011,347,5,1067,284,5,75,185
4,5,696,209,5,971,477,5,146,416,5,251,347
5,5,937,201,5,1002,201,5,1136,92,5,971,477,5,995,561
5,5,975,477,5,997,564,5,631,268,5,1062,283,5,1056,214
