13
4,5,962,248,5,73,367,5,817,569,5,840,573
4,5,728,307,5,672,415,5,661,466,5,817,548
2,5,967,242,5,829,565
5,5,501,241,5,1043,56,5,674,423,5,550,579,5,330,289
5,5,748,470,5,509,261,5,466,81,5,127,400,5,960,246
5,5,653,335,5,611,353,5,639,363,5,696,120,5,677,232
1,5,818,577
5,5,990,304,5,173,434,5,726,308,5,664,475,5,510,261
5,5,661,472,5,812,395,5,1018,375,5,547,579,5,467,307
5,5,483,215,5,530,150,5,914,99,5,512,277,5,736,474
5,5,942,232,5,556,282,5,241,486,5,640,564,5,338,34
5,5,819,562,5,726,307,5,816,427,5,1028,468,5,1084,419
4,5,978,273,5,250,501,5,345,399,5,725,309
