14
4,5,447,323,5,221,316,5,31,83,5,1073,366
2,4,389,198,4,1228,53
4,5,218,236,5,372,245,5,447,322,5,927,467
5,5,123,174,5,842,408,5,610,182,5,632,234,5,658,287
5,5,959,271,5,605,119,5,218,97,5,656,438,5,841,412
5,4,357,294,5,215,273,5,449,330,5,841,410,5,1177,57
5,4,330,374,5,207,378,5,513,271,4,842,408,5,1063,361
3,4,328,395,5,197,424,5,837,400
2,5,443,342,5,1177,52
5,5,1014,364,5,556,245,4,296,491,4,255,622,4,442,24
5,5,209,382,4,326,394,5,843,386,5,471,489,5,1183,53
5,5,439,417,5,920,384,5,977,420,5,1025,245,5,742,292
4,5,368,252,5,455,370,5,1062,358,5,660,290
5,4,358,292,5,221,291,5,1057,348,5,473,480,5,846,414
