12
5,5,406,120,5,579,246,5,296,430,5,798,449,5,856,509
5,5,594,39,5,771,228,5,910,265,5,150,303,5,856,501
1,5,848,540
5,5,264,243,5,177,323,5,759,515,5,988,436,5,859,506
5,5,455,114,5,856,522,5,993,490,5,606,247,5,284,422
5,5,457,111,5,459,237,5,279,413,5,812,425,5,988,444
5,5,489,235,5,421,115,5,916,509,5,1022,186,5,594,400
5,5,410,121,5,317,240,5,230,367,5,862,357,5,847,523
5,5,61,239,5,513,87,5,848,538,5,942,407,5,1034,32
5,5,1004,37,5,987,435,5,657,251,5,952,398,5,818,416
5,5,202,242,5,135,163,5,145,145,5,82,161,5,479,37
4,5,571,246,5,983,279,4,601,403,5,932,421
