12
4,5,174,499,5,314,395,5,666,236,5,1178,250
5,5,188,85,5,64,569,5,114,459,5,171,366,5,1168,213
5,5,350,174,5,189,89,5,81,595,5,1191,345,5,1062,349
5,5,324,414,5,568,205,5,1080,408,5,312,597,5,167,365
3,5,351,171,5,331,420,5,1169,242
5,5,675,234,5,351,171,5,170,363,5,138,472,5,278,325
5,5,1197,357,5,183,513,5,281,332,5,173,360,5,353,171
5,5,167,456,5,333,428,5,186,505,5,172,371,5,1184,294
5,5,710,243,5,1064,337,5,1180,242,5,700,30,5,162,355
4,5,1119,89,5,105,450,5,171,358,5,229,211
5,5,168,359,5,183,506,5,300,363,5,756,252,5,1164,178
4,5,1169,230,5,338,427,5,192,523,5,90,401
