14
5,5,360,62,5,848,125,5,650,451,5,525,311,5,755,359
5,5,729,293,4,185,24,4,498,35,5,291,131,5,566,475
2,5,311,125,4,112,84
4,5,190,250,5,378,29,5,925,97,5,804,281
5,5,295,138,5,344,164,5,721,117,5,922,93,5,803,292
5,5,194,217,5,962,106,5,731,123,5,1045,324,5,573,482
5,5,719,108,5,487,31,5,568,482,5,727,303,5,115,83
5,5,728,297,5,647,454,5,958,151,5,725,119,5,570,489
5,4,192,26,5,1045,311,5,194,217,5,960,130,5,665,409
4,4,118,81,5,197,207,4,727,126,5,918,92
5,5,442,47,5,568,484,5,1024,322,5,924,86,5,728,127
5,5,710,87,5,1064,76,5,917,86,5,570,479,5,732,291
5,5,265,147,4,200,19,5,123,80,5,567,484,5,728,300
5,5,1022,316,5,1065,317,5,725,111,5,729,293,5,565,481
