19
5,5,279,91,5,425,213,5,170,297,5,495,468,5,588,362
4,5,652,302,5,416,298,5,871,401,5,1064,456
5,4,932,214,4,958,339,5,519,400,5,158,441,5,45,518
5,5,949,343,5,939,216,5,543,213,5,355,173,5,398,356
5,5,354,292,5,170,297,5,657,76,5,43,514,5,1205,365
5,5,167,298,5,438,50,5,44,520,5,777,254,5,659,77
5,4,62,215,4,492,453,4,590,345,4,111,31,4,17,397
5,5,44,522,4,933,217,4,957,341,5,897,84,5,568,82
4,5,936,217,5,956,339,5,540,255,5,1100,352
5,5,278,87,5,386,430,5,1123,258,5,934,216,5,955,341
5,5,938,214,5,950,336,5,1143,169,5,486,456,5,593,359
5,5,169,295,5,249,66,4,114,39,5,378,105,5,799,196
5,5,496,465,5,588,357,5,953,337,5,935,213,5,1226,171
5,5,507,189,5,1076,357,5,935,216,5,958,342,4,62,221
5,5,448,119,5,553,163,5,1102,342,5,951,341,5,934,215
5,5,424,217,5,1012,460,5,933,216,5,957,339,5,1223,174
5,5,934,216,5,957,341,5,526,370,5,590,358,5,497,464
4,5,430,279,4,934,209,4,961,331,5,497,457
5,5,957,340,5,934,214,5,543,219,5,799,195,5,792,447
