13
3,5,995,220,5,688,151,5,217,288
5,5,263,127,5,1035,368,5,732,481,5,238,326,5,308,253
5,5,466,275,5,190,249,5,395,367,5,693,111,5,1001,273
5,5,1006,222,5,433,227,5,85,469,4,365,217,5,1205,211
4,5,100,112,5,1194,360,5,695,74,5,977,183
5,5,1002,253,5,489,362,5,69,389,5,694,340,5,676,190
5,5,255,554,5,142,405,5,501,515,5,462,55,5,684,21
3,5,474,331,5,1009,242,5,213,289
5,5,487,371,5,973,209,5,717,420,5,849,584,5,73,379
3,5,1030,321,5,401,359,5,209,281
5,5,489,359,5,1010,259,5,690,338,5,79,441,5,255,362
5,5,1013,269,5,521,320,5,52,384,5,490,358,5,1196,203
5,5,127,251,5,99,222,5,108,235,5,269,441,5,220,401
